id,target
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",0
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5236, 5245, 5256, 5260, 5290, 5298, 5309, 5332, 5396, 5418, 5437, 5442,
        5484, 5489, 5517, 5526, 5528, 5532, 5538, 5545, 5559, 5564, 5575, 5589,
        5593, 5595, 5646, 5651, 5664, 5669, 5672, 5687], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",0
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([5692, 5693, 5724, 5775, 5825, 5836, 5837, 5853, 5874, 5888, 5898, 5909,
        5916, 5962, 5974, 5985, 6009, 6022, 6024, 6039, 6050, 6053, 6065, 6074,
        6084, 6093, 6096, 6115, 6137, 6150, 6160, 6178], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",1
"tensor([6206, 6227, 6233, 6257, 6281, 6282, 6296, 6317, 6385, 6388, 6402, 6420,
        6436, 6451, 6473, 6482, 6486, 6512, 6551, 6555, 6561, 6568, 6607, 6627,
        6628, 6635, 6660, 6667, 6678, 6694, 6695, 6702], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",1
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",1
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",1
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",1
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",1
"tensor([6725, 6749, 6759, 6764, 6783, 6807, 6828, 6833, 6843, 6918, 6921, 6940,
        6960, 6963, 6971, 6974, 6979, 6980, 7009, 7018, 7021, 7025, 7031, 7032,
        7052, 7068, 7075, 7089, 7095, 7122, 7134, 7140], device='cuda:0')",0
